37681028;441813278;441813279;
37681028;441813279;441813280;
37681028;441813280;441813281;
37681206;441819625;506859190;
37681206;506859190;771439432;
37681206;771439432;1524931200;
37681206;1524931200;1524931193;
37681206;1524931193;771439555;
37681212;441803143;441819725;
37681212;441819725;1163690633;
37681212;1163690633;1163754352;
37681212;1163754352;441819726;
37681212;441819726;441819727;
37681212;441819727;441819728;
37681212;441819728;441819730;
37681212;441819730;441819731;
37681212;441819731;441819732;
37681212;441819732;441819733;
37681212;441819733;1163754383;
37681212;1163754383;441819734;
37681212;441819734;441819735;
37681212;441819735;1309236907;
37681212;1309236907;1163754829;
37681212;1163754829;441819736;
37681212;441819736;1219229809;
37681212;1219229809;441819737;
37681212;441819737;441819738;
37681212;441819738;1309237215;
37681212;1309237215;769314495;
37681212;769314495;441819739;
37681207;441819649;1790097579;
37681207;1790097579;441819655;
37681207;441819655;441819659;
37681207;441819659;441819662;
37681207;441819662;441819665;
37681207;441819665;441819668;
37681207;441819668;441819670;
37681207;441819670;1790097578;
37681207;1790097578;441819672;
37681207;441819672;1790097577;
37681207;1790097577;441819677;
37681207;441819677;441819680;
37681207;441819680;441819682;
37681207;441819682;1790097575;
37681207;1790097575;441819685;
37681207;441819685;1790097576;
37681207;1790097576;441819692;
37681207;441819692;441819695;
37681207;441819695;441819649;
37842504;441819723;3105978475;
37842504;3105978475;443803684;
37842504;443803684;771440310;
37842504;771440310;443809273;
37842504;443809273;443803685;
37842504;443803685;771440327;
37843340;441803099;441803496;
37843340;441803496;1563339999;
37843340;1563339999;1563339998;
37843340;1563339998;443809933;
37843341;443809933;443809927;
37843271;443809283;1524931211;
37842093;443800954;1602346489;
37842093;1602346489;443817589;
37843272;441803114;443817684;
37843272;443817684;443817689;
37843272;443817689;443809274;
37843272;443809274;443809275;
37843272;443809275;443817692;
37843272;443817692;441813278;
37843272;441813278;768565997;
37843272;768565997;768565996;
37843272;768565996;768566004;
37843272;768566004;768565993;
37843272;768565993;443809276;
37843272;443809276;443809290;
37843945;441803026;443813128;
37843945;443813128;441803460;
37843945;441803460;441803349;
37843940;443813155;441805503;
37843940;441805503;441805513;
37844591;443817801;1163754847;
37844591;1163754847;443817815;
37844591;443817815;1635359422;
37844591;1635359422;443817821;
37844591;443817821;1163754840;
37844591;1163754840;443817831;
37844591;443817831;1163754802;
37844591;1163754802;443817844;
37844591;443817844;443817737;
37844591;443817737;443817684;
37844591;443817684;1163754367;
37844586;443817769;443817747;
37844586;443817747;443817715;
37844586;443817715;443817692;
37844596;443817708;443817621;
37844596;443817621;443817435;
37844596;443817435;443817655;
37844596;443817655;443817389;
37844596;443817389;768226316;
37844596;768226316;441813276;
37844596;441813276;443817700;
37844596;443817700;1635406837;
51230328;441803592;1646529634;
51230328;1646529634;1646529633;
51230328;1646529633;1646529632;
51230328;1646529632;441803596;
51230328;441803596;926828796;
119435409;1342090562;1342090880;
119435409;1342090880;1342091039;
119435409;1342091039;1342090099;
119435409;1342090099;1342090334;
119435409;1342090334;1342089879;
119435409;1342089879;1342091142;
119435409;1342091142;1342089961;
119435409;1342089961;1342089837;
119435495;1342091203;1342090240;
119435495;1342090240;1342090770;
119435495;1342090770;1342089985;
119435495;1342089985;1342090042;
119435495;1342090042;1342091167;
119435495;1342091167;1342089841;
119435495;1342089841;1342090821;
119435495;1342090821;1342090974;
119435495;1342090974;1342090085;
119435495;1342090085;1342090263;
119435495;1342090263;1342089864;
119435495;1342089864;1163690641;
119435542;1342089837;1342090826;
119435542;1342090826;1342091197;
119435542;1342091197;1342091138;
119435542;1342091138;1342089842;
119435542;1342089842;1342089819;
119435542;1342089819;1342090675;
119435542;1342090675;1342090816;
119435542;1342090816;1342091203;
119435640;1342090562;1342091027;
119435640;1342091027;1342090089;
119435640;1342090089;1342089953;
119435640;1342089953;1342091137;
119435640;1342091137;1342089818;
119435640;1342089818;1342090670;
119435640;1342090670;1342090815;
119435640;1342090815;1342090036;
119435640;1342090036;1342090220;
119435640;1342090220;1342089837;
119435650;1163696459;1342090001;
119435650;1342090001;1342091159;
119435650;1342091159;1342089831;
119435650;1342089831;1342090811;
119435650;1342090811;1342090896;
119435650;1342090896;1342090067;
119435650;1342090067;1342090257;
119435650;1342090257;1342089846;
119435650;1342089846;1342089894;
119435650;1342089894;1342091126;
119435650;1342091126;1342091203;
61596935;441803358;768203725;
61596936;768203727;768203704;
61596936;768203704;768203703;
61596939;768203712;441803358;
61596945;768203711;768203709;
61596945;768203709;768203716;
61596946;768203719;768203726;
61596946;768203726;768203704;
61596946;768203704;768203702;
61596946;768203702;441803535;
61596948;768203721;768203707;
61596948;768203707;768203723;
61596948;768203723;768203716;
61596951;441803516;443817983;
61596951;443817983;768226332;
61596932;441803521;768203723;
61596932;768203723;768203718;
61596947;768203707;768203715;
61596950;441803530;769290295;
61596950;769290295;768203703;
61596950;768203703;768203722;
61596950;768203722;1652362086;
61596950;1652362086;768203706;
61596952;768203710;769290289;
61596952;769290289;907122284;
61596952;907122284;768203700;
61596952;768203700;1258977007;
61596952;1258977007;768203719;
61596952;768203719;768203706;
61596952;768203706;1652362093;
61596952;1652362093;768203701;
61596952;768203701;768203705;
61596952;768203705;768203713;
61596952;768203713;768203711;
61596933;441803525;768203707;
61596934;768203715;768203705;
61596941;443817960;768203721;
61596941;768203721;441803528;
61596943;768203701;1652362094;
61596943;1652362094;443817960;
61596949;768203717;1258977010;
61596949;1258977010;768203726;
61596949;768203726;768203722;
61599123;443817708;441803344;
61599126;443817968;441813273;
61599126;441813273;768226321;
61599126;768226321;443817971;
61599126;443817971;443817975;
61599129;441803401;441803324;
37843943;441803344;1602335216;
37843943;1602335216;441803347;
37843943;441803347;441803458;
37843943;441803458;443813127;
37843943;443813127;441803025;
37843943;441803025;443813209;
37843943;443813209;441805512;
61599124;441803110;441805490;
61599124;441805490;441803112;
61599124;441803112;441803114;
61599124;441803114;1163690653;
61599124;1163690653;441803119;
61599124;441803119;441803121;
61599124;441803121;441803124;
61599124;441803124;441803126;
61599124;441803126;441802954;
61599124;441802954;441803128;
61599124;441803128;441803130;
61599124;441803130;1163690674;
61599124;1163690674;441803133;
61599124;441803133;1163690616;
61599124;1163690616;441803135;
61599124;441803135;441803138;
61599124;441803138;441803141;
61599124;441803141;441803143;
61599067;768226331;443817975;
61599067;443817975;768226317;
61599067;768226317;441803508;
61599070;443813226;443813108;
61599070;443813108;768566001;
61599070;768566001;768565990;
61599070;768565990;768565999;
61599070;768565999;768566002;
61599070;768566002;441813279;
61599070;441813279;443817715;
61599070;443817715;443813089;
61599070;443813089;443812903;
61599070;443812903;443817736;
61599070;443817736;443817737;
61599070;443817737;441803121;
61599074;441803600;768226314;
61599074;768226314;1635359411;
61599074;1635359411;1635359415;
61599074;1635359415;1635359418;
61599066;441803600;443817968;
61599069;443803691;768602756;
61599069;768602756;443803692;
61599069;443803692;1547601030;
61599069;1547601030;443803693;
61599069;443803693;1547601024;
61599069;1547601024;443803694;
61599069;443803694;773396039;
61599069;773396039;441802934;
37843952;443813155;1163690654;
37843952;1163690654;1257484862;
37843952;1257484862;443813226;
37842089;441803019;443813076;
37842089;443813076;441803439;
37842089;441803439;443800955;
37842089;443800955;768226316;
37842089;768226316;443817484;
37842089;443817484;441803334;
37843936;441803316;441803372;
37843936;441803372;441803074;
37843936;441803074;441803291;
37843936;441803291;441803103;
37843936;441803103;443813125;
37843936;443813125;441803494;
37843936;441803494;441803486;
37843936;441803486;443809931;
37843936;443809931;441813277;
37843936;441813277;443813076;
37843936;443813076;443812931;
37843936;443812931;443813117;
37843936;443813117;443813070;
37843936;443813070;443813100;
37843936;443813100;443813126;
37843936;443813126;443813127;
37843936;443813127;443813128;
37843936;443813128;443813129;
37842092;441803339;443817424;
37842092;443817424;443817435;
37842092;443817435;443800958;
37842092;443800958;441803451;
37842092;441803451;443813070;
37842092;443813070;441803022;
61599127;443800961;443813115;
61599127;443813115;768565995;
61599127;768565995;443813102;
37680687;441803078;441803076;
37680687;441803076;441803009;
37680687;441803009;441803074;
37680687;441803074;441803072;
37680687;441803072;441803070;
37680687;441803070;768226326;
37680687;768226326;441803068;
37680695;441803328;441803367;
37680695;441803367;441803370;
37680695;441803370;441803372;
37680695;441803372;441803007;
37680695;441803007;441803301;
37680695;441803301;441803375;
61599130;441803319;768226311;
61599130;768226311;441803390;
61599130;441803390;441803426;
37680704;441803462;441803460;
37680704;441803460;441803458;
37680704;441803458;441803456;
37680704;441803456;441803453;
37680704;441803453;441803451;
37680704;441803451;441803444;
37680704;441803444;441803441;
37680704;441803441;441803439;
37680704;441803439;441803436;
37680704;441803436;441803434;
37680704;441803434;441803431;
37680704;441803431;441803428;
37680704;441803428;441803101;
37680704;441803101;441803289;
37680704;441803289;441803072;
37680704;441803072;441803370;
37680704;441803370;441803319;
37843950;441805511;443813234;
37843950;443813234;441803024;
37843950;441803024;443813126;
37843950;443813126;441803456;
37843950;441803456;443813084;
37843950;443813084;443817708;
37843950;443817708;443813000;
37844598;441813275;443817484;
37844598;443817484;443817366;
37844598;443817366;443817656;
37844598;443817656;443817424;
37844598;443817424;443817612;
37680703;441803097;441803408;
37680703;441803408;441803285;
37680703;441803285;1163690612;
37680703;1163690612;768226326;
37680693;1309247589;1309243906;
37680693;1309243906;441803004;
37680693;441803004;441803316;
37680693;441803316;441803319;
37680693;441803319;441803322;
37680693;441803322;441803324;
37680693;441803324;441803326;
37680711;3012788882;441803619;
61599342;768602926;768602754;
61599342;768602754;768602940;
61599342;768602940;768602928;
61599342;768602928;443803691;
61599342;443803691;768226325;
61599342;768226325;768226318;
61599342;768226318;768226312;
61599342;768226312;1309564272;
61599342;1309564272;768226310;
61599342;768226310;768226329;
61599718;443817589;768226322;
61599718;768226322;768226317;
61599718;768226317;768226313;
61599718;768226313;768226324;
61599718;768226324;441803604;
61599715;443817589;443817983;
37680712;441803623;769314477;
37680712;769314477;1309555798;
37680712;1309555798;441803624;
37680712;441803624;441802980;
61599125;768226320;768226322;
61599125;768226322;1602346510;
61599125;1602346510;768226327;
61650533;441805496;768565996;
61650533;768565996;768565999;
61650533;768565999;768566003;
61650534;768565991;768565994;
61650534;768565994;768566002;
61650534;768566002;768565997;
61650534;768565997;441805495;
61650532;768565995;441805509;
61650532;441805509;441805498;
61650532;441805498;768565993;
61650532;768565993;768566001;
61650532;768566001;768565989;
37843951;443813166;443813209;
37843951;443813209;443813234;
37843951;443813234;443813102;
61650679;441802805;1635359420;
61650679;1635359420;443817765;
61650679;443817765;3105978489;
61650679;3105978489;443817769;
61650679;443817769;441813281;
61650679;441813281;768565991;
61650679;768565991;768565992;
61650679;768565992;768572554;
61650679;768572554;441819670;
37842091;768565998;768566000;
37844595;443817797;443817891;
37844595;443817891;443817322;
37843935;443813125;441803014;
37843935;441803014;441803298;
37843935;441803298;1163754346;
37680692;441802794;441803296;
37680692;441803296;441803298;
37680692;441803298;441803107;
37680692;441803107;441803076;
37680692;441803076;441803301;
37680692;441803301;1309247589;
61650797;768565989;768565992;
37843338;441803017;443809931;
37843338;443809931;441803434;
37843338;441803434;441803474;
37843338;441803474;443817700;
37843338;443817700;441803332;
61599128;768226311;441803401;
61653475;443803692;768603085;
61653475;768603085;768602752;
61653475;768602752;768603073;
61653475;768603073;768603083;
61653565;768602758;768602930;
61653565;768602930;768603087;
61653565;768603087;768602756;
61653566;768602928;768602750;
61653566;768602750;768602924;
61653566;768602924;768603081;
61653567;1309554866;1637358148;
61653567;1637358148;1637358147;
61653567;1637358147;768602760;
61653567;768602760;768602758;
61756255;768203713;768203718;
61756254;443817589;443817603;
61756254;443817603;441803340;
61756254;441803340;773935582;
61756254;773935582;443817612;
61756254;443817612;443817621;
61756254;443817621;443800959;
61756254;443800959;441803453;
61756254;441803453;443813100;
61756254;443813100;441803023;
61756254;441803023;443813102;
61900271;771439444;771440445;
61900271;771440445;771439743;
61900271;771439743;771440327;
61900303;771440367;771439752;
61900303;771439752;771439440;
61900303;771439440;771440419;
61900303;771440419;771440320;
61742509;768226329;769314380;
61742509;769314380;3105978438;
61742509;3105978438;769314384;
61988573;772873292;772873139;
61988542;441803607;768226309;
61988542;768226309;768226319;
61988542;768226319;441803508;
61988542;441803508;768226327;
61988542;768226327;443800954;
61988542;443800954;441803516;
61988542;441803516;772873249;
61988542;772873249;441803521;
61988542;441803521;441803525;
61988542;441803525;441803528;
61988549;772873249;772873290;
62048974;768602752;773395972;
62048974;773395972;773396017;
62048974;773396017;773396012;
62048974;773396012;773395940;
62048974;773395940;773396057;
62048974;773396057;773396037;
62049166;441813274;768226308;
62049166;768226308;893326744;
62049166;893326744;768226330;
62049166;768226330;768226331;
62049166;768226331;768226320;
62049166;768226320;1602346501;
62049166;1602346501;443817603;
62049166;443817603;768226332;
62049166;768226332;768203709;
62049166;768203709;768203718;
62049166;768203718;768203715;
62049166;768203715;443817960;
61599714;768226308;768226321;
61599714;768226321;768226324;
61599714;768226324;768226309;
61900269;771439553;443808161;
61900269;443808161;771439566;
61900269;771439566;1163690645;
61900269;1163690645;1790097572;
61900269;1790097572;441819685;
141395143;441803483;4029548999;
141395143;4029548999;441803332;
141395143;441803332;4029548992;
141395143;4029548992;4029548991;
141395143;4029548991;441803333;
141395143;441803333;4029548990;
141395143;4029548990;441803334;
141395143;441803334;893326746;
141395143;893326746;893326752;
141395143;893326752;441803335;
141395143;441803335;441803337;
141395143;441803337;441803339;
141395143;441803339;1163754835;
141395143;1163754835;441803340;
141395143;441803340;441803342;
141395143;441803342;443813000;
141395143;443813000;441803344;
37680688;1547680415;1547680416;
37680688;1547680416;443809927;
37680688;443809927;441803092;
37680688;441803092;1252555690;
37680688;1252555690;1563340000;
37680688;1563340000;441803095;
37680688;441803095;441803097;
37680688;441803097;1563340001;
37680688;1563340001;441803099;
37680688;441803099;441803101;
37680688;441803101;441803103;
37680688;441803103;441803105;
37680688;441803105;441803013;
37680688;441803013;441803107;
37680688;441803107;441803078;
37680688;441803078;441803110;
61653569;443803693;1547601027;
61653569;1547601027;1547601022;
61653569;1547601022;768603077;
61653569;768603077;1547601020;
61653569;1547601020;1547601016;
61653569;1547601016;1309561426;
75672378;771440401;441805521;
75672378;441805521;441805522;
75672378;441805522;441805523;
75672378;441805523;4090279428;
75672378;4090279428;441805505;
77040779;907146404;907146393;
77607334;913123040;441803004;
77607334;441803004;441803007;
77607334;441803007;441803009;
77607334;441803009;441803013;
77607334;441803013;441803014;
77607334;441803014;441803015;
77607334;441803015;441803016;
77607334;441803016;441803017;
77607334;441803017;1563326057;
77607334;1563326057;441803018;
77607334;441803018;772873213;
77607334;772873213;441803019;
77607334;441803019;441803020;
77607334;441803020;441803021;
77607334;441803021;441803022;
77607334;441803022;441803023;
77607334;441803023;441803024;
77607334;441803024;441803025;
77607334;441803025;441803026;
77607334;441803026;441803027;
77607334;441803027;768203725;
77607334;768203725;441803029;
77607334;441803029;1257479092;
77607334;1257479092;441803031;
77607334;441803031;1602335210;
79385475;926828796;926828793;
79385475;926828793;772873215;
79385475;772873215;772873236;
79385475;772873236;441803600;
79385475;441803600;441803604;
142865779;1563326055;1563326058;
142865779;1563326058;1681887005;
142865779;1681887005;1681887012;
142865778;1563326056;1563326059;
142865778;1563326059;1681887009;
142865778;1681887009;1681887011;
142865780;1563326057;1563326058;
142865780;1563326058;1563326059;
142865781;1563326054;1563326049;
142865544;1563324312;1563324310;
142865544;1563324310;1563324309;
142865544;1563324309;1563324306;
142865544;1563324306;1563324304;
142865544;1563324304;1563324299;
142865544;1563324299;1563324298;
61749242;443813102;441805510;
61749242;441805510;443800960;
61749242;443800960;443809276;
61749242;443809276;443813108;
61749242;443813108;1108285755;
61749242;1108285755;441819672;
41442200;506859153;506859154;
41442200;506859154;506859155;
41442200;506859155;506859151;
41442200;506859151;1219176490;
41442200;1219176490;1163696459;
61900300;771440327;771440424;
61900300;771440424;506859472;
61900300;506859472;506859484;
61900300;506859484;771439551;
61900300;771439551;771440320;
61900300;771440320;771440429;
61900300;771440429;1163609385;
61900300;1163609385;1163609333;
61900300;1163609333;1163609584;
61900300;1163609584;1163609307;
61900300;1163609307;1163609540;
61900300;1163609540;1163609466;
61900300;1163609466;1163609405;
61900300;1163609405;1163609294;
61900300;1163609294;1163609501;
61900300;1163609501;1163609433;
61900300;1163609433;1163609374;
61900300;1163609374;1163548896;
100653154;1163609283;1163609499;
100653154;1163609499;1163609423;
100653154;1163609423;1163609317;
100653154;1163609317;1163609570;
100653154;1163609570;1163609468;
100653154;1163609468;1163609307;
100653180;1524892971;772873296;
100660899;1163696586;1163696446;
100660899;1163696446;1163696416;
100660899;1163696416;1163696590;
100660899;1163696590;1163696571;
100660899;1163696571;1163696423;
100660900;1163696454;1163696419;
100660900;1163696419;1163696607;
37680702;441803408;1163690660;
37680702;1163690660;441803329;
100660027;441805523;1163690632;
100660027;1163690632;1163690614;
100660027;1163690614;1163690603;
100660027;1163690603;1163690666;
100660027;1163690666;1163690648;
100660027;1163690648;1163690622;
100660027;1163690622;1163690645;
100660027;1163690645;1163690656;
100660027;1163690656;1163690617;
100660027;1163690617;1163690605;
100660027;1163690605;1163690671;
100660027;1163690671;1163690650;
100660027;1163690650;1163690651;
100660027;1163690651;1163690623;
100660027;1163690623;1163690610;
100660027;1163690610;1163690681;
100660027;1163690681;1163690641;
100660040;1163690618;1163690644;
100660040;1163690644;1163690608;
37842509;441819682;1790097573;
37842509;1790097573;1163690622;
37842509;1163690622;771439427;
37842509;771439427;443803762;
37842509;443803762;771440428;
37842509;771440428;443803761;
100660028;1163690609;1163690676;
100660028;1163690676;441805505;
100660024;441805505;1163690659;
100660024;1163690659;1163690686;
100660024;1163690686;1163690667;
37680701;441803403;1163690643;
37680701;1163690643;441803408;
100660908;1163696576;1163696456;
100660908;1163696456;1163696410;
100660908;1163696410;1163696588;
100660908;1163696588;1163696464;
100660908;1163696464;1163696450;
100660908;1163696450;1163696594;
100660908;1163696594;1163696580;
100660908;1163696580;1163696459;
37842503;441819695;1163710070;
37842503;1163710070;1163710092;
100660033;441803110;1163690664;
100660033;1163690664;1595004603;
100660033;1595004603;1595004587;
100660033;1595004587;1163754346;
100660033;1163754346;1163754363;
100660033;1163754363;441802796;
100660033;441802796;441805507;
100660033;441805507;772873247;
100660033;772873247;907146396;
100660033;907146396;441805508;
100660033;441805508;441805509;
100660033;441805509;441805510;
100660033;441805510;441805511;
100660033;441805511;441805512;
100660033;441805512;2488354286;
100660033;2488354286;4090279480;
100660033;4090279480;441805513;
100661601;1163710092;1163696576;
100661601;1163696576;1163701471;
100661601;1163701471;1163696454;
100661601;1163696454;441819625;
100661601;441819625;1163696586;
100661601;1163696586;506859192;
100661601;506859192;506859151;
100661601;506859151;506859483;
100661601;506859483;443803682;
100661601;443803682;1163609608;
100661601;1163609608;1163609475;
100661601;1163609475;443803683;
100661602;1163710092;1163710068;
100661602;1163710068;1790097579;
100661161;1163701471;1163701463;
100661161;1163701463;1163701458;
100661160;441819692;1163701478;
100661160;1163701478;1163701474;
100660038;1163690667;1163690604;
100660038;1163690604;441805503;
100660038;441805503;1163690657;
100660038;1163690657;441805501;
100660038;441805501;441805500;
100660038;441805500;443800960;
100660038;443800960;441805498;
100660038;441805498;441805497;
100660038;441805497;441805496;
100660038;441805496;441805495;
100660038;441805495;441805493;
100660038;441805493;441805488;
100660038;441805488;1163754341;
100660038;1163754341;1163754317;
100660038;1163754317;1163754367;
100660038;1163754367;1163690606;
100660038;1163690606;441805490;
100664354;1163754851;443809282;
100664354;443809282;443809283;
100664354;443809283;443809284;
100664354;443809284;771440364;
100664354;771440364;443809273;
37842505;443803684;1163754357;
37842505;1163754357;443803686;
37842505;443803686;1163754798;
37842505;1163754798;1163754844;
37842505;1163754844;1163754375;
37842505;1163754375;443803687;
37842505;443803687;443803680;
37842505;443803680;769314252;
37844589;1163754317;443817689;
37844589;443817689;443817736;
37844589;443817736;443817788;
37844589;443817788;1163754421;
37844589;1163754421;443817797;
37844589;443817797;443817801;
37680694;1309239836;1564682247;
37680694;1564682247;1564682246;
37680694;1564682246;1564682243;
37680694;1564682243;1564682242;
37680694;1564682242;1564682239;
37680694;1564682239;441803326;
37680694;441803326;441803327;
37680694;441803327;1563324312;
37680694;1563324312;1252555546;
37680694;1252555546;441803328;
37680694;441803328;441803068;
37680694;441803068;441803282;
37680694;441803282;441803329;
37680694;441803329;1257471295;
109963970;1257471292;1524901218;
109963970;1524901218;1257471288;
61599339;1163754363;441803296;
61599339;441803296;1635405538;
61599339;1635405538;441803015;
61599339;441803015;441803494;
61599339;441803494;441803428;
61599339;441803428;441803496;
61599339;441803496;441803092;
61599339;441803092;441803330;
61599339;441803330;1524901220;
61599339;1524901220;1257471298;
109963969;1257471295;1257471275;
109963969;1257471275;1524901222;
109963969;1524901222;1257471285;
109963972;1257471286;1257471278;
109963972;1257471278;1257471287;
109963972;1257471287;1257471295;
109963971;1257471291;1257471298;
109963971;1257471298;1257471286;
109963971;1257471286;1257471276;
109963971;1257471276;1257471289;
109963971;1257471289;1257471285;
109963971;1257471285;1257471273;
109963971;1257471273;1257471277;
109963971;1257471277;1257471297;
109963971;1257471297;1257471283;
109963971;1257471283;1257471282;
109963971;1257471282;1257471293;
109963971;1257471293;1257471281;
109963971;1257471281;1257471288;
109963971;1257471288;1257471279;
109963971;1257471279;1257471296;
109963971;1257471296;1257471291;
146226047;1595004599;1595004604;
146226047;1595004604;1595004606;
146226048;1595004603;1595004599;
146226048;1595004599;1595004593;
146226048;1595004593;1595004591;
146226048;1595004591;1595004587;
146226050;1595004606;1595004612;
146226050;1595004612;1595004611;
146226050;1595004611;1595004609;
146226050;1595004609;1595004601;
146226050;1595004601;1595004596;
146226050;1595004596;1595004593;
116004673;1309229130;1309235191;
116004673;1309235191;1309240067;
116004673;1309240067;1309240805;
116004673;1309240805;1309249002;
116004673;1309249002;1309227908;
116004673;1309227908;1309232731;
116004673;1309232731;1309238175;
116004673;1309238175;1309245844;
116004679;1309243906;441803304;
116004679;441803304;768226315;
116041301;1309558099;1309553523;
116041338;1309560912;1309555583;
116041518;1309564272;1309554680;
116041518;1309554680;1309563467;
116041518;1309563467;1309554415;
116041518;1309554415;1309559362;
116041518;1309559362;1309553792;
116041518;1309553792;1309561302;
116041518;1309561302;1309556277;
116041518;1309556277;1309564244;
116041518;1309564244;1309559909;
116041518;1309559909;1309554106;
116041518;1309554106;1309562459;
116041681;1309554415;1309563261;
147039511;1602346489;1602346510;
147039512;1602346487;443813212;
150640068;443817968;768226323;
75666942;893326744;1635371328;
75666942;1635371328;1635371326;
75666942;1635371326;893326746;
150640529;1635378979;1645705880;
150640529;1645705880;772873302;
150640529;772873302;1652362088;
100653163;772873273;1635381596;
100653163;1635381596;1635381594;
100653163;1635381594;1163609518;
37843944;1635406838;441803474;
37843944;441803474;441813252;
37843944;441813252;443800955;
37843944;443800955;443800956;
37843944;443800956;443800957;
37843944;443800957;443800958;
37843944;443800958;443800959;
37843944;443800959;443813084;
37843944;443813084;441803347;
37843944;441803347;441803349;
37843944;441803349;441803356;
37843944;441803356;1259665639;
37843944;1259665639;443813185;
37843944;443813185;768203712;
37843944;768203712;768203708;
150643142;1635405538;1635405532;
150643143;1635405532;1635405529;
150643143;1635405529;1635405519;
150643143;1635405519;1635405517;
150643143;1635405517;1635405530;
150643143;1635405530;1635405532;
151728910;1163609472;772873294;
151728910;772873294;1163609518;
151728910;1163609518;1524892971;
151728910;1524892971;1524892964;
151728910;1524892964;772873292;
151728935;769314447;4090279518;
151728935;4090279518;441802934;
151728935;441802934;1637358302;
151728935;1637358302;1637358303;
151728935;1637358303;3105978457;
151728935;3105978457;769314409;
151728935;769314409;3105978484;
151728935;3105978484;1547600964;
151728935;1547600964;1637358145;
151728935;1637358145;3105978488;
151728935;3105978488;3105978470;
151728935;3105978470;769314384;
151728935;769314384;3105978465;
151728935;3105978465;769314252;
151728935;769314252;3105978449;
151728935;3105978449;769314426;
151729262;1645706022;441802828;
151729262;441802828;1645706035;
151729262;1645706035;1645706060;
151729262;1645706060;1645706067;
151729262;1645706067;441803623;
151729262;441803623;1645706074;
151729262;1645706074;769314452;
151729262;769314452;1645706071;
151729262;1645706071;1645706064;
151729262;1645706064;1645706038;
151729262;1645706038;441802805;
151729262;441802805;1645706025;
151729262;1645706025;1645706019;
151729262;1645706019;1645706012;
151729262;1645706012;1645706015;
151729262;1645706015;1645706022;
151729268;1645706299;1645706322;
151729285;1645706190;1645706188;
151729304;1645705880;1645705881;
151729314;1645706229;1645706230;
151729349;441802854;1645706033;
151729349;1645706033;441802805;
151729356;1645706304;1645706273;
151729356;1645706273;1645706307;
151729359;1645706064;1645706041;
151729359;1645706041;441802854;
151729387;1645705882;1645705884;
151729387;1645705884;1645705881;
151729387;1645705881;1645705851;
151729388;1163609472;1645706443;
151729388;1645706443;1645706497;
151729388;1645706497;1645706507;
151729391;1645706181;1645706196;
151729391;1645706196;1645706227;
151729391;1645706227;1645706228;
151729415;1645706187;1645706183;
151729415;1645706183;1645706190;
151729415;1645706190;1645706230;
151729415;1645706230;1645706263;
151729430;1645706497;1645706503;
151729430;1645706503;1645706569;
151729430;1645706569;1645706571;
151729430;1645706571;1645706577;
61900295;769314384;441802942;
61900295;441802942;771439560;
61900295;771439560;771439444;
61900295;771439444;771440052;
61900295;771440052;771440393;
61900295;771440393;771440435;
61900295;771440435;771439567;
61900295;771439567;771440310;
