768226327;41.0047;-8.646012;-0.1509014;0.7156671
768203718;41.00112;-8.644584;-0.1508764;0.7156045
768203723;41.00115;-8.645526;-0.1508929;0.715605
768203716;41.00134;-8.645523;-0.1508928;0.7156083
441803521;41.00116;-8.646194;-0.1509046;0.7156053
443817983;41.00307;-8.645515;-0.1508927;0.7156385
441803282;41.01104;-8.643992;-0.1508661;0.7157778
441803092;41.00945;-8.643492;-0.1508574;0.7157499
441803095;41.00993;-8.643177;-0.1508519;0.7157582
443809927;41.00933;-8.643549;-0.1508584;0.7157478
506859191;41.00427;-8.631509;-0.1506483;0.7156595
441819625;41.00396;-8.632549;-0.1506664;0.7156542
443803682;41.00396;-8.626563;-0.1505619;0.7156542
506859192;41.00396;-8.63079;-0.1506357;0.7156542
506859483;41.00396;-8.629372;-0.150611;0.7156542
506859190;41.00427;-8.632548;-0.1506664;0.7156596
506859193;41.00436;-8.630787;-0.1506356;0.715661
506859151;41.00396;-8.630342;-0.1506279;0.7156542
1163609297;41.01256;-8.644439;-0.1508739;0.7158042
1163609283;41.00528;-8.629759;-0.1506177;0.7156771
1163609294;41.00608;-8.626904;-0.1505679;0.7156912
1163609307;41.00608;-8.628353;-0.1505932;0.7156911
1163609317;41.00554;-8.6285;-0.1505957;0.7156817
1163609333;41.00609;-8.628671;-0.1505987;0.7156913
1163609433;41.00603;-8.626225;-0.150556;0.7156903
1163609466;41.00618;-8.627624;-0.1505804;0.7156929
1163609468;41.00569;-8.628433;-0.1505946;0.7156842
1163609475;41.00395;-8.624182;-0.1505204;0.715654
1163609499;41.00548;-8.628621;-0.1505979;0.7156807
1163609501;41.00604;-8.626523;-0.1505612;0.7156904
443803683;41.00395;-8.6235;-0.1505085;0.715654
1163609435;41.01257;-8.644568;-0.1508762;0.7158044
1163548896;41.00608;-8.625288;-0.1505397;0.715691
1163609540;41.00616;-8.627864;-0.1505846;0.7156925
1163609570;41.00561;-8.628452;-0.1505949;0.7156829
1163609584;41.00608;-8.628505;-0.1505958;0.715691
1163609608;41.00396;-8.625675;-0.1505464;0.7156541
1163609374;41.00605;-8.625844;-0.1505494;0.7156906
1163609385;41.00611;-8.628791;-0.1506008;0.7156916
1163609405;41.00616;-8.627392;-0.1505764;0.7156925
1163609423;41.0055;-8.628555;-0.1505967;0.7156811
768203713;41.00111;-8.643788;-0.1508626;0.7156044
1163690684;41.01301;-8.633183;-0.1506775;0.7158121
1163690686;41.00041;-8.637978;-0.1507612;0.7155921
441803013;41.01117;-8.639839;-0.1507936;0.71578
441803009;41.0117;-8.639832;-0.1507935;0.7157893
443813209;41.00232;-8.639056;-0.15078;0.7156255
768226320;41.00469;-8.644569;-0.1508762;0.7156669
441803486;41.0085;-8.640806;-0.1508105;0.7157333
441803408;41.01043;-8.643288;-0.1508538;0.7157671
443813166;41.00086;-8.639111;-0.1507809;0.7156
441803141;41.01342;-8.633572;-0.1506843;0.7158192
441803329;41.01042;-8.644005;-0.1508663;0.7157669
441803494;41.00943;-8.640794;-0.1508103;0.7157495
441803076;41.0117;-8.638937;-0.1507779;0.7157893
926784996;40.99965;-8.642864;-0.1508464;0.7155788
441803298;41.01036;-8.638955;-0.1507782;0.7157658
441803126;41.01236;-8.635661;-0.1507207;0.7158007
768203702;40.99868;-8.64589;-0.1508992;0.7155619
441803458;41.00224;-8.641498;-0.1508226;0.715624
768226308;41.00664;-8.644545;-0.1508758;0.7157009
441803143;41.01361;-8.633464;-0.1506824;0.7158225
441802794;41.00849;-8.638968;-0.1507784;0.7157331
441803078;41.01172;-8.638315;-0.150767;0.7157895
441803530;40.99924;-8.646295;-0.1509063;0.7155718
768203709;41.00138;-8.644588;-0.1508765;0.7156091
441803358;40.9999;-8.641502;-0.1508227;0.7155833
441803128;41.01259;-8.635288;-0.1507142;0.7158048
441803133;41.01273;-8.634682;-0.1507036;0.7158073
441803119;41.01225;-8.636613;-0.1507373;0.7157987
893326752;41.00599;-8.644018;-0.1508666;0.7156896
441803291;41.01106;-8.640757;-0.1508096;0.7157781
768203704;40.99879;-8.645013;-0.1508839;0.715564
1163690604;41.00074;-8.638066;-0.1507627;0.715598
1163690603;40.99873;-8.635404;-0.1507162;0.7155628
1163690605;40.99878;-8.633722;-0.1506869;0.7155636
1163690608;41.0015;-8.635029;-0.1507097;0.7156111
1163690610;40.99903;-8.632978;-0.1506739;0.7155681
1163690613;41.0004;-8.63502;-0.1507095;0.7155919
1163690650;40.99884;-8.633419;-0.1506816;0.7155647
1163690602;41.00129;-8.635548;-0.1507187;0.7156074
1163690651;40.99891;-8.633279;-0.1506791;0.715566
1163690653;41.01223;-8.636826;-0.150741;0.7157985
1163690656;40.99873;-8.634131;-0.150694;0.7155628
1163690658;41.01328;-8.633199;-0.1506777;0.7158168
1163690659;41.0003;-8.637893;-0.1507597;0.7155902
1163690660;41.01043;-8.64338;-0.1508554;0.715767
1163690666;40.99871;-8.634783;-0.1507054;0.7155624
1163690668;40.99876;-8.634487;-0.1507002;0.7155634
1163690671;40.99879;-8.633606;-0.1506848;0.715564
1163690674;41.01274;-8.634915;-0.1507077;0.7158073
1163690676;41.00009;-8.637792;-0.1507579;0.7155866
1163690681;40.99907;-8.63276;-0.1506701;0.7155687
1163690612;41.0111;-8.643702;-0.1508611;0.7157788
441803528;41.00024;-8.646237;-0.1509053;0.7155891
443813127;41.00224;-8.64089;-0.150812;0.7156242
441803103;41.01084;-8.640759;-0.1508097;0.7157741
441803289;41.01106;-8.641406;-0.150821;0.715778
441803138;41.01291;-8.634094;-0.1506934;0.7158103
1163690655;41.00108;-8.635244;-0.1507134;0.7156039
1163690665;41.00129;-8.635395;-0.1507161;0.7156076
768226319;41.00597;-8.645948;-0.1509003;0.7156891
443817612;41.00398;-8.64337;-0.1508553;0.7156545
443817960;41.00047;-8.644565;-0.1508761;0.7155933
443818033;40.98992;-8.640448;-0.1508043;0.715409
768203727;40.99817;-8.644853;-0.1508811;0.7155531
1163690614;40.99872;-8.636058;-0.1507276;0.7155626
1163690616;41.01274;-8.634433;-0.1506993;0.7158074
1163690617;40.99876;-8.63393;-0.1506905;0.7155633
1163690621;41.01181;-8.63242;-0.1506642;0.7157912
1163690622;40.99871;-8.634381;-0.1506984;0.7155626
1163690623;40.99899;-8.633121;-0.1506764;0.7155674
441803347;41.0022;-8.642394;-0.1508382;0.7156233
1163690631;41.00091;-8.635216;-0.150713;0.7156008
1163690632;40.9987;-8.636339;-0.1507325;0.7155623
1163690633;41.01343;-8.63281;-0.1506709;0.7158194
1163690641;40.99913;-8.632448;-0.1506646;0.7155699
1163690643;41.01048;-8.643206;-0.1508524;0.7157678
1163690644;41.0013;-8.635204;-0.1507127;0.7156076
1163690645;40.99872;-8.634295;-0.1506969;0.7155626
1163690648;40.99871;-8.634485;-0.1507002;0.7155626
441803496;41.00944;-8.642297;-0.1508365;0.7157497
441803068;41.01167;-8.643991;-0.1508661;0.7157887
441803535;40.99861;-8.646427;-0.1509086;0.7155607
441803600;41.00794;-8.64541;-0.1508909;0.7157235
769290274;40.99907;-8.646343;-0.1509072;0.7155687
441803135;41.01281;-8.634237;-0.1506959;0.7158085
1163690625;41.01105;-8.640294;-0.1508016;0.7157779
441803072;41.01168;-8.641457;-0.1508219;0.7157888
441803105;41.01107;-8.640105;-0.1507983;0.7157781
768203703;40.99937;-8.645162;-0.1508865;0.715574
1163690618;41.00125;-8.63526;-0.1507137;0.7156068
1163690626;41.00121;-8.636164;-0.1507295;0.7156062
1163690646;41.00128;-8.635323;-0.1507148;0.7156073
768203706;40.99961;-8.6434;-0.1508558;0.7155781
441803335;41.00595;-8.644018;-0.1508666;0.7156889
441803532;40.99887;-8.646408;-0.1509083;0.7155653
441803124;41.0123;-8.635857;-0.1507241;0.7157997
443803691;41.01133;-8.631893;-0.150655;0.7157826
443818025;40.99972;-8.642726;-0.150844;0.7155801
443818031;40.99951;-8.642892;-0.1508469;0.7155764
768203708;40.99985;-8.64188;-0.1508293;0.7155824
441803403;41.01063;-8.642785;-0.1508451;0.7157705
768203715;41.00083;-8.644575;-0.1508763;0.7155994
769290276;40.99822;-8.64603;-0.1509017;0.7155539
769290262;40.99845;-8.646346;-0.1509072;0.7155579
441803070;41.01167;-8.643006;-0.1508489;0.7157886
441803026;41.00136;-8.639974;-0.150796;0.7156088
441803287;41.01105;-8.643003;-0.1508489;0.7157778
441803099;41.01029;-8.642287;-0.1508364;0.7157646
769290265;40.99873;-8.646441;-0.1509089;0.7155628
441803107;41.0115;-8.638953;-0.1507782;0.7157857
443803688;41.01316;-8.633239;-0.1506784;0.7158147
441803428;41.00943;-8.641389;-0.1508207;0.7157496
768226326;41.01168;-8.64371;-0.1508612;0.7157888
441819725;41.01351;-8.633043;-0.150675;0.7158207
441803074;41.0117;-8.640762;-0.1508097;0.7157891
769290295;40.99926;-8.645967;-0.1509006;0.7155721
441803537;40.99832;-8.646214;-0.1509049;0.7155556
772873290;41.00189;-8.645794;-0.1508976;0.715618
443813125;41.01036;-8.640776;-0.15081;0.7157659
768203705;41.0009;-8.643735;-0.1508616;0.7156007
441803101;41.01062;-8.641381;-0.1508206;0.7157703
768203710;40.99627;-8.642539;-0.1508408;0.7155199
768203720;40.9959;-8.641973;-0.1508309;0.7155133
768226309;41.00665;-8.645925;-0.1508999;0.7157011
1163696410;41.00285;-8.633003;-0.1506743;0.7156348
1163696416;41.00358;-8.632368;-0.1506632;0.7156475
1163696419;41.00351;-8.632715;-0.1506693;0.7156462
1163696423;41.00325;-8.632221;-0.1506607;0.7156418
1163696446;41.0036;-8.632393;-0.1506637;0.7156478
1163696450;41.00288;-8.63204;-0.1506575;0.7156353
1163696454;41.00396;-8.632847;-0.1506716;0.7156542
1163696456;41.00283;-8.633248;-0.1506786;0.7156343
1163696459;41.00286;-8.630632;-0.1506329;0.7156349
1163696464;41.00288;-8.632403;-0.1506639;0.7156352
1163696571;41.00356;-8.632226;-0.1506608;0.7156471
1163696576;41.00397;-8.633685;-0.1506862;0.7156543
1163696580;41.0029;-8.63108;-0.1506408;0.7156355
1163696586;41.00396;-8.632389;-0.1506636;0.7156542
1163696588;41.00286;-8.632742;-0.1506698;0.7156349
1163696590;41.00356;-8.632321;-0.1506624;0.7156472
1163696594;41.0029;-8.631725;-0.150652;0.7156355
1163696607;41.00349;-8.632823;-0.1506712;0.7156458
1163754798;41.0078;-8.633399;-0.1506812;0.7157212
1163754802;41.01099;-8.63497;-0.1507086;0.7157769
1163710068;41.004;-8.63397;-0.1506912;0.7156549
1163710092;41.00397;-8.63383;-0.1506888;0.7156543
441819662;41.00414;-8.634239;-0.1506959;0.7156572
441819665;41.00414;-8.634332;-0.1506975;0.7156572
441819668;41.00411;-8.634407;-0.1506988;0.7156568
1163710070;41.00394;-8.633974;-0.1506913;0.7156537
441819649;41.00397;-8.63404;-0.1506924;0.7156543
441819680;41.00382;-8.634409;-0.1506989;0.7156517
441819682;41.0038;-8.634365;-0.1506981;0.7156513
441819685;41.0038;-8.634198;-0.1506952;0.7156512
441819695;41.00389;-8.634064;-0.1506928;0.7156528
1163701474;41.00342;-8.634057;-0.1506927;0.7156447
1163701478;41.00381;-8.634048;-0.1506926;0.7156515
441819659;41.00411;-8.634154;-0.1506944;0.7156567
441819670;41.00406;-8.63445;-0.1506996;0.7156559
771440435;41.00722;-8.631271;-0.1506441;0.7157111
769314384;41.00845;-8.631755;-0.1506525;0.7157325
443817366;41.00595;-8.643335;-0.1508547;0.7156889
443800959;41.00397;-8.642358;-0.1508376;0.7156544
771440393;41.00725;-8.63123;-0.1506434;0.7157115
441819738;41.00911;-8.625209;-0.1505383;0.715744
768565989;41.00466;-8.635351;-0.1507153;0.7156664
1163754352;41.01328;-8.632538;-0.1506662;0.7158168
1163754357;41.00762;-8.633717;-0.1506868;0.715718
1163754375;41.00811;-8.632459;-0.1506648;0.7157266
1163754383;41.01167;-8.628722;-0.1505996;0.7157886
1163754421;41.01031;-8.63558;-0.1507193;0.715765
1163754317;41.01034;-8.637931;-0.1507603;0.7157655
1163754341;41.00941;-8.637947;-0.1507606;0.7157492
441803453;41.00397;-8.641468;-0.1508221;0.7156544
441819732;41.01203;-8.62956;-0.1506142;0.7157949
441803439;41.00664;-8.641435;-0.1508215;0.7157009
443817655;41.00535;-8.643041;-0.1508495;0.7156783
443813070;41.00468;-8.640858;-0.1508114;0.7156667
441803021;41.00535;-8.639911;-0.1507949;0.7156784
443813129;41.00066;-8.640916;-0.1508124;0.7155965
443813117;41.00535;-8.640849;-0.1508113;0.7156783
443813126;41.00312;-8.640882;-0.1508118;0.7156395
768566003;41.00592;-8.635313;-0.1507147;0.7156882
441819735;41.01001;-8.627022;-0.1505699;0.7157597
443813076;41.00664;-8.640833;-0.150811;0.7157009
441819739;41.00887;-8.624871;-0.1505324;0.7157397
771440052;41.0073;-8.631206;-0.150643;0.7157124
441819726;41.01307;-8.632272;-0.1506616;0.7158132
769314495;41.00896;-8.624971;-0.1505342;0.7157415
443813100;41.00397;-8.64087;-0.1508116;0.7156544
443817801;41.01012;-8.634705;-0.150704;0.7157615
441819737;41.00932;-8.62582;-0.150549;0.7157477
443813234;41.00315;-8.639056;-0.15078;0.7156399
441803444;41.00535;-8.641447;-0.1508217;0.7156783
771440310;41.00719;-8.631453;-0.1506473;0.7157105
443817844;41.01104;-8.635199;-0.1507127;0.7157777
443817797;41.01018;-8.63512;-0.1507113;0.7157627
441819733;41.01186;-8.629082;-0.1506059;0.715792
443803687;41.00821;-8.632438;-0.1506645;0.7157283
771440364;41.00712;-8.631323;-0.150645;0.7157092
441803022;41.00468;-8.639927;-0.1507952;0.7156666
443809273;41.00716;-8.631205;-0.1506429;0.7157099
443817435;41.00468;-8.643056;-0.1508498;0.7156668
441819728;41.01247;-8.631542;-0.1506488;0.7158027
443812931;41.00594;-8.640838;-0.1508111;0.7156886
441802854;41.00847;-8.634525;-0.1507009;0.7157329
443813226;41.00317;-8.636302;-0.1507319;0.7156402
443813108;41.00396;-8.636296;-0.1507318;0.7156541
771439567;41.0072;-8.631327;-0.1506451;0.7157107
441803020;41.00593;-8.639898;-0.1507947;0.7156885
441819731;41.01219;-8.630646;-0.1506332;0.7157978
441803441;41.00594;-8.641441;-0.1508216;0.7156886
441805496;41.00592;-8.638011;-0.1507617;0.7156884
441803019;41.00664;-8.639876;-0.1507943;0.7157009
443817656;41.00535;-8.643349;-0.1508549;0.7156783
441819727;41.01271;-8.631859;-0.1506544;0.7158068
443813115;41.00536;-8.639025;-0.1507794;0.7156785
768566001;41.00467;-8.636301;-0.1507319;0.7156665
441819736;41.00952;-8.62637;-0.1505586;0.7157511
443809284;41.00692;-8.632731;-0.1506696;0.7157058
441803339;41.00469;-8.644055;-0.1508672;0.7156668
441819730;41.01233;-8.631212;-0.1506431;0.7158002
771440327;41.0071;-8.630974;-0.1506389;0.715709
443803686;41.00771;-8.6336;-0.1506847;0.7157196
443817389;41.00595;-8.643024;-0.1508492;0.7156889
1108285755;41.00396;-8.635377;-0.1507158;0.7156541
1163690654;41.00121;-8.636333;-0.1507325;0.715606
441803024;41.00314;-8.639944;-0.1507955;0.7156397
443817708;41.00309;-8.643101;-0.1508506;0.7156389
441805510;41.00397;-8.638158;-0.1507643;0.7156543
441803556;40.99466;-8.645411;-0.1508909;0.7154917
772873296;41.01104;-8.644917;-0.1508823;0.7157776
441803330;41.00945;-8.643927;-0.150865;0.7157499
441803331;41.00886;-8.644022;-0.1508666;0.7157397
772873292;41.0098;-8.644467;-0.1508744;0.7157559
771439432;41.00548;-8.632548;-0.1506664;0.7156807
443800960;41.00397;-8.638046;-0.1507623;0.7156543
443809274;41.0094;-8.637082;-0.1507455;0.715749
443809275;41.00848;-8.6371;-0.1507458;0.7157329
443809276;41.00396;-8.637162;-0.1507469;0.7156542
443809290;41.00316;-8.637163;-0.1507469;0.7156401
443812903;41.0094;-8.636246;-0.1507309;0.715749
443813089;41.00847;-8.636251;-0.150731;0.7157329
443813090;41.00846;-8.635248;-0.1507135;0.7157327
443817322;41.00939;-8.635395;-0.1507161;0.7157489
443817684;41.01105;-8.637038;-0.1507448;0.7157779
443817689;41.01033;-8.637054;-0.150745;0.7157654
443817692;41.00783;-8.63712;-0.1507462;0.7157216
443817715;41.00783;-8.636268;-0.1507313;0.7157217
443817736;41.01033;-8.636239;-0.1507308;0.7157653
443817737;41.01105;-8.636233;-0.1507307;0.7157778
443817747;41.00782;-8.635263;-0.1507138;0.7157215
443817769;41.00782;-8.634438;-0.1506994;0.7157215
443817788;41.01033;-8.635755;-0.1507224;0.7157653
443817815;41.01019;-8.634547;-0.1507013;0.7157629
443817821;41.01059;-8.634562;-0.1507015;0.7157698
443817831;41.01085;-8.634734;-0.1507045;0.7157743
443817891;41.00948;-8.63537;-0.1507156;0.7157505
443817968;41.00793;-8.644969;-0.1508832;0.7157234
768226314;41.00794;-8.645561;-0.1508935;0.7157235
768226331;41.00534;-8.644571;-0.1508762;0.7156782
768565990;41.00537;-8.63628;-0.1507315;0.7156787
768565993;41.00467;-8.637157;-0.1507468;0.7156665
768565996;41.00592;-8.637147;-0.1507467;0.7156882
768565999;41.00592;-8.636279;-0.1507315;0.7156882
768566000;41.00538;-8.635334;-0.150715;0.7156789
768566004;41.00536;-8.637155;-0.1507468;0.7156785
772873247;41.00666;-8.638109;-0.1507635;0.7157013
893326744;41.0066;-8.644547;-0.1508758;0.7157001
907146396;41.00593;-8.638124;-0.1507637;0.7156885
1163690606;41.01174;-8.637905;-0.1507599;0.7157899
1163690609;41.0004;-8.638057;-0.1507625;0.715592
1163690619;41.00053;-8.638145;-0.1507641;0.7155942
1163690647;41.00068;-8.638198;-0.150765;0.7155969
1163690657;41.00121;-8.638097;-0.1507632;0.715606
1163690664;41.01173;-8.638021;-0.1507619;0.7157898
1163690667;41.00056;-8.638028;-0.150762;0.7155948
1163754346;41.01035;-8.63804;-0.1507622;0.7157657
1163754363;41.00941;-8.638062;-0.1507626;0.7157493
1163754367;41.01107;-8.637918;-0.1507601;0.7157781
441802796;41.00849;-8.638078;-0.1507629;0.7157331
441803110;41.01181;-8.638022;-0.1507619;0.715791
441803114;41.01217;-8.637014;-0.1507443;0.7157974
441803121;41.01226;-8.636218;-0.1507304;0.7157989
441803619;41.00939;-8.635214;-0.1507129;0.7157488
441805488;41.00849;-8.637964;-0.1507609;0.7157331
441805490;41.01184;-8.637911;-0.15076;0.7157917
441805497;41.00537;-8.638021;-0.1507619;0.7156787
441805498;41.00468;-8.638033;-0.1507621;0.7156666
441805500;41.00317;-8.638061;-0.1507626;0.7156402
441805501;41.00237;-8.638076;-0.1507629;0.7156263
441805508;41.00537;-8.638134;-0.1507639;0.7156787
441805509;41.00468;-8.638145;-0.1507641;0.7156667
441805511;41.00316;-8.638171;-0.1507645;0.7156402
